docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions
61074968,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61075381,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Southern Asia']
61075665,a-d,2017-2022,Unknown,Low,Unknown,['Northern Europe']
61076110,e-k,2017-2022,Unknown,Low,Unknown,['None']
61076308,e-k,2017-2022,Unknown,Low,Unknown,['None']
61079847,a-d,2017-2022,20th century,Low,Man,['Northern Europe']
61081428,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None']
61082773,l-r,2017-2022,20th century,Low,Man,['Western Europe']
61082903,a-d,2017-2022,20th century,Low,Man,['None']
61083043,a-d,2017-2022,20th century,Low,Unknown,['Western Asia']
61083519,l-r,2017-2022,20th century,Low,Man,['Northern Europe']
61086339,e-k,2017-2022,Unknown,Medium-High,Unknown,['Western Asia']
61086694,e-k,2017-2022,Pre-1900s,Low,Man,['None']
61087586,e-k,2017-2022,Unknown,Low,Unknown,['None']
61088271,s-,2017-2022,Unknown,Low,Unknown,['None']
61088326,l-r,2017-2022,Unknown,Low,Man,['None']
61089870,l-r,2017-2022,Pre-1900s,Low,Woman,['None']
61089925,s-,2017-2022,Unknown,Low,Unknown,['None']
61090736,e-k,2017-2022,Pre-1900s,Low,Unknown,['Northern Europe']
61091569,l-r,2017-2022,Unknown,Low,Unknown,['None']
61091687,l-r,2017-2022,Unknown,Low,Unknown,['None']
61091980,e-k,2017-2022,20th century,Low,Unknown,['None']
61093607,a-d,2017-2022,20th century,Low,Unknown,['Eastern Africa']
61093811,s-,2017-2022,Unknown,Low,Woman,['Australia and New Zealand']
61093823,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61093887,a-d,2017-2022,20th century,Medium-High,Unknown,['Caribbean']
61095449,s-,2017-2022,Unknown,High,Unknown,['None']
61095486,s-,2017-2022,Unknown,Medium-High,Unknown,['None']
61095786,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Africa']
61096767,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61096787,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61096799,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61096822,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61096831,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097097,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097100,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097107,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097227,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097236,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097250,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097263,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61097275,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61099797,e-k,2017-2022,Pre-1900s,Low,Man,['None']
61100671,a-d,2017-2022,Unknown,Low,Unknown,['None']
61101373,e-k,2017-2022,Unknown,Low,Unknown,['None']
61101687,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101693,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101703,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101709,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101714,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101717,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101721,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101726,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101730,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101736,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101886,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101889,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61101892,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61102081,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61102082,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61102193,a-d,2017-2022,Unknown,Low,Unknown,['None']
61103333,e-k,2017-2022,20th century,Low,Unknown,['None']
61103379,s-,2017-2022,20th century,Low,Man,['None']
61103509,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61103513,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61103620,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61103629,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61103636,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61103764,l-r,2017-2022,Unknown,Medium-Low,Unknown,['South-eastern Asia']
61104415,a-d,2017-2022,20th century,Low,Man,['None']
61106207,a-d,2017-2022,Pre-1900s,Low,Man,['None']
61106402,e-k,2017-2022,Unknown,Low,Unknown,['None']
61106419,s-,2017-2022,Unknown,Low,Unknown,['Southern Asia']
61107274,a-d,2017-2022,Pre-1900s,Low,Man,['None']
61107474,s-,2017-2022,Pre-1900s,Medium-Low,Man,['None']
61108239,a-d,2017-2022,Unknown,Low,Unknown,['None']
61109031,a-d,2017-2022,Unknown,Low,Unknown,['None']
61110429,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110433,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110434,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110441,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110511,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110523,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110531,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110535,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110545,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110548,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110553,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61110557,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61111180,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61111190,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61111194,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61111919,e-k,2017-2022,Pre-1900s,Low,Man,['None']
61113209,s-,2017-2022,20th century,Medium-Low,Man,['Eastern Africa']
61113263,s-,2017-2022,Unknown,Medium-Low,Unknown,['None']
61113363,a-d,2017-2022,21st century,Medium-Low,Man,['Eastern Africa']
61114850,e-k,2017-2022,Unknown,Low,Unknown,['None']
61117074,e-k,2017-2022,20th century,Low,Man,['Northern America']
61119157,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119162,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119179,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119201,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119207,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119218,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119248,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61119880,a-d,2017-2022,Unknown,Low,Unknown,['None']
61124705,a-d,2017-2022,Unknown,High,Unknown,['Northern America']
61124840,a-d,2017-2022,Unknown,Low,Unknown,['None']
61125045,a-d,2017-2022,Unknown,Low,Unknown,['Southern Asia']
61125496,s-,2017-2022,Unknown,Medium-Low,Unknown,['None']
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None']
61128351,s-,2017-2022,Unknown,Low,Unknown,['Western Asia']
61128394,e-k,2017-2022,Unknown,Low,Unknown,['None']
61128713,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61128763,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61128968,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61129009,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61129044,e-k,2017-2022,Unknown,Low,Unknown,['Southern Europe']
61129096,s-,2017-2022,Unknown,Low,Unknown,['Western Asia']
61129119,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61129221,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61129573,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61129917,s-,2017-2022,Unknown,Low,Unknown,['None']
61130053,s-,2017-2022,Unknown,Low,Unknown,['None']
61130140,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61130297,a-d,2017-2022,20th century,Low,Unknown,['Northern America']
61130312,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61130323,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61130329,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61130392,l-r,2017-2022,Unknown,Low,Unknown,['None']
61130406,l-r,2017-2022,Unknown,Low,Unknown,['None']
61131298,s-,2017-2022,Unknown,Medium-Low,Unknown,['None']
61134710,s-,2017-2022,Unknown,Low,Unknown,['None']
61137154,s-,2017-2022,Unknown,Medium-High,Unknown,['None']
61137633,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Southern Asia']
61137792,e-k,2017-2022,Unknown,Low,Unknown,['Northern Europe']
61140008,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61141135,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61141190,e-k,2017-2022,21st century,Low,Man,['Southern Asia']
61141526,l-r,2017-2022,Unknown,Medium-Low,Unknown,['Western Asia']
61141645,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61142108,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61142261,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61142357,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61145351,l-r,2017-2022,20th century,Medium-Low,Unknown,['None']
61145789,e-k,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia']
61146341,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61146345,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61146349,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61146860,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61146866,s-,2017-2022,20th century,Low,Unknown,['Eastern Europe']
61147022,s-,2017-2022,20th century,Medium-High,Unknown,['None']
61147491,a-d,2017-2022,Unknown,Low,Unknown,['None']
61147630,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61147635,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61147647,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61148020,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61149884,a-d,2017-2022,Unknown,Low,Unknown,['None']
61150005,s-,2017-2022,20th century,Low,Unknown,['Northern America']
61150774,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61150822,l-r,2017-2022,Unknown,Low,Unknown,['None']
61150876,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Central America']
61151366,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61151408,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61151557,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61151587,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61151613,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61151862,s-,2017-2022,Unknown,Low,Unknown,['Western Asia']
61151942,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61152223,s-,2017-2022,Unknown,Low,Unknown,['None']
61152241,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61152290,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61153050,l-r,2017-2022,20th century,Medium-Low,Woman,['None']
61153560,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61153568,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61153585,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61153596,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61153605,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61153897,s-,2017-2022,Unknown,Low,Unknown,['None']
61154109,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61154115,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61154120,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61154124,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61155020,l-r,2017-2022,20th century,Low,Man,['Eastern Asia']
61155065,e-k,2017-2022,20th century,Low,Man,['Northern America']
61155621,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe']
61155724,e-k,2017-2022,Unknown,Low,Unknown,['Northern Europe']
61157819,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61157859,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61158593,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61158685,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61158957,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61159393,e-k,2017-2022,Unknown,Low,Unknown,['None']
61159664,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61159916,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61160253,s-,2017-2022,Unknown,Low,Unknown,['Western Asia']
61160280,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61161161,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61161632,s-,2017-2022,Unknown,Low,Unknown,['Western Asia']
61163173,e-k,2017-2022,Unknown,Low,Unknown,['Western Europe']
61165016,s-,2017-2022,Unknown,Low,Unknown,['Southern Asia']
61165891,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61165902,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61165910,l-r,2017-2022,20th century,Low,Unknown,['Eastern Europe']
61165926,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61165933,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61166526,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Western Europe']
61169958,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61169961,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61169965,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61169968,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61171875,l-r,2017-2022,Unknown,Low,Unknown,['None']
61171931,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61171935,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61171940,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61171945,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61171949,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61171960,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61173852,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None']
61174115,s-,2017-2022,Unknown,Low,Unknown,['None']
61176443,l-r,2017-2022,Unknown,Low,Unknown,['Northern America']
61176817,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176819,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176824,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176909,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176913,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176919,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176925,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176934,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176941,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176948,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176958,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176964,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176971,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176977,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176981,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61176985,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177209,s-,2017-2022,Unknown,Low,Unknown,['Northern America']
61177340,s-,2017-2022,Unknown,Low,Unknown,['Northern America']
61177413,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177428,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177438,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177443,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177447,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177448,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177460,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61177549,s-,2017-2022,20th century,Low,Unknown,['None']
61177710,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178183,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178188,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178192,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178195,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178199,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178200,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178202,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178204,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178207,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178561,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61178567,s-,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe']
61182677,s-,2017-2022,Unknown,Low,Unknown,['None']
61184043,e-k,2017-2022,Pre-1900s,Low,Woman,['Western Europe']
61184060,s-,2017-2022,20th century,Low,Woman,['Western Europe']
61184137,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184145,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184157,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184164,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184173,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184177,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184182,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184185,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184195,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184201,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184251,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184258,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184265,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184270,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184279,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184287,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184294,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184299,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184303,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184308,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184316,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184412,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184417,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184425,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184430,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184432,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184436,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184444,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184452,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61184456,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61186262,a-d,2017-2022,20th century,Low,Man,['None']
61186546,e-k,2017-2022,Unknown,Low,Unknown,['None']
61187110,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187117,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187155,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187160,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187168,e-k,2017-2022,21st century,Low,Unknown,['Eastern Europe']
61187175,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187181,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187186,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187561,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187567,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187575,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187583,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187588,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187619,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187628,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61187634,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61188304,l-r,2017-2022,Unknown,Low,Unknown,['None']
61188983,l-r,2017-2022,Pre-1900s,Low,Woman,['Western Europe']
61190902,a-d,2017-2022,Unknown,Low,Unknown,['None']
61190989,a-d,2017-2022,Pre-1900s,Low,Unknown,['None']
61191327,a-d,2017-2022,Unknown,Low,Unknown,['Western Asia']
61191485,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61191675,a-d,2017-2022,Unknown,Low,Unknown,['None']
61191733,l-r,2017-2022,Unknown,Low,Unknown,['Western Asia']
61192333,e-k,2017-2022,Unknown,Low,Unknown,['Western Asia']
61192361,s-,2017-2022,Unknown,Low,Unknown,['Western Asia']
61193156,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193159,l-r,2017-2022,20th century,Low,Unknown,['Eastern Europe']
61193183,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193186,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193191,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193193,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193197,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193199,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193227,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193229,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193234,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193237,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193243,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193248,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193252,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193258,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193279,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193283,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193287,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193293,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193299,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61193525,s-,2017-2022,Unknown,Low,Unknown,['None']
61194312,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194315,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194325,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194329,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194332,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194335,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194339,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194342,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194345,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194353,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194535,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
61194541,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe']
